number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
20,-0.5118199127546276,2025-07-20 20:09:13.012551,2025-07-20 20:09:15.143309,0 days 00:00:02.130758,0.8630412798040819,0.9629808677591862,0.0013229924801080343,0.04808494364207103,6,2,110,8.933864670740178e-08,8.26486059867226e-07,0.6007892624842288,"[-0.42550843678867734, -0.4513257684755573, -0.42483622683512673, -0.6953936307200819, -0.5620355009536947]",0.1047819538064247,"{'n_estimators': 110, 'max_depth': 6, 'learning_rate': 0.04808494364207103, 'subsample': 0.6007892624842288, 'colsample_bytree': 0.9629808677591862, 'colsample_bylevel': 0.8630412798040819, 'reg_alpha': 8.933864670740178e-08, 'reg_lambda': 8.26486059867226e-07, 'min_child_weight': 2, 'gamma': 0.0013229924801080343, 'random_state': 42}",COMPLETE
21,-0.49879618959431016,2025-07-20 20:09:15.144361,2025-07-20 20:09:17.385417,0 days 00:00:02.241056,0.8485161614734077,0.9071895400460264,3.8976089288880085e-07,0.0682829021216312,9,1,90,0.5805298983148214,8.360164476013434e-05,0.8128866744643254,"[-0.38855710549871075, -0.4726248499067511, -0.49246972069838435, -0.633897055543366, -0.5064322163243389]",0.07897869557846067,"{'n_estimators': 90, 'max_depth': 9, 'learning_rate': 0.0682829021216312, 'subsample': 0.8128866744643254, 'colsample_bytree': 0.9071895400460264, 'colsample_bylevel': 0.8485161614734077, 'reg_alpha': 0.5805298983148214, 'reg_lambda': 8.360164476013434e-05, 'min_child_weight': 1, 'gamma': 3.8976089288880085e-07, 'random_state': 42}",COMPLETE
22,-0.5131483096843079,2025-07-20 20:09:17.386416,2025-07-20 20:09:21.272738,0 days 00:00:03.886322,0.9004353003929652,0.8444375126569361,3.548525072653729e-05,0.23237545573935633,7,2,70,0.00011016721698530321,2.140560901726251e-05,0.7840781344114054,"[-0.5005875584626915, -0.39542162705091694, -0.4537855955487315, -0.6699025269725516, -0.5460442403866479]",0.09294654700318859,"{'n_estimators': 70, 'max_depth': 7, 'learning_rate': 0.23237545573935633, 'subsample': 0.7840781344114054, 'colsample_bytree': 0.8444375126569361, 'colsample_bylevel': 0.9004353003929652, 'reg_alpha': 0.00011016721698530321, 'reg_lambda': 2.140560901726251e-05, 'min_child_weight': 2, 'gamma': 3.548525072653729e-05, 'random_state': 42}",COMPLETE
23,-0.592577502594403,2025-07-20 20:09:21.273874,2025-07-20 20:09:25.420219,0 days 00:00:04.146345,0.7940500641444616,0.9550230984890635,0.012001654021091672,0.14713690310630417,1,4,130,0.002461078926559015,3.185749047324546e-07,0.7079207538165652,"[-0.4280452883425249, -0.4386480436888593, -0.472107449495123, -0.7815539599837391, -0.8425327714617685]",0.180813660668271,"{'n_estimators': 130, 'max_depth': 1, 'learning_rate': 0.14713690310630417, 'subsample': 0.7079207538165652, 'colsample_bytree': 0.9550230984890635, 'colsample_bylevel': 0.7940500641444616, 'reg_alpha': 0.002461078926559015, 'reg_lambda': 3.185749047324546e-07, 'min_child_weight': 4, 'gamma': 0.012001654021091672, 'random_state': 42}",COMPLETE
24,-0.5103088478913662,2025-07-20 20:09:25.421223,2025-07-20 20:09:34.205406,0 days 00:00:08.784183,0.940125045760133,0.9028915492843056,1.5213672311573744e-05,0.03364426669874502,4,1,100,1.0765662139508999e-06,1.1148638008169318e-08,0.8580513531769696,"[-0.4719867978600458, -0.5075480440306076, -0.4682931799985122, -0.5957350087479844, -0.5079812088196812]",0.04592290227629791,"{'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.03364426669874502, 'subsample': 0.8580513531769696, 'colsample_bytree': 0.9028915492843056, 'colsample_bylevel': 0.940125045760133, 'reg_alpha': 1.0765662139508999e-06, 'reg_lambda': 1.1148638008169318e-08, 'min_child_weight': 1, 'gamma': 1.5213672311573744e-05, 'random_state': 42}",COMPLETE
25,-0.5211004501011213,2025-07-20 20:09:34.206433,2025-07-20 20:09:35.576593,0 days 00:00:01.370160,0.7122686623231436,0.8310262288311239,0.00033133965692712917,0.2156801825675758,9,3,80,0.0029877678779985017,4.06666132628701e-07,0.946954236665704,"[-0.45216979882794184, -0.4499984976655116, -0.4809813377438197, -0.6403614163839846, -0.5819911998843489]",0.076612436313335,"{'n_estimators': 80, 'max_depth': 9, 'learning_rate': 0.2156801825675758, 'subsample': 0.946954236665704, 'colsample_bytree': 0.8310262288311239, 'colsample_bylevel': 0.7122686623231436, 'reg_alpha': 0.0029877678779985017, 'reg_lambda': 4.06666132628701e-07, 'min_child_weight': 3, 'gamma': 0.00033133965692712917, 'random_state': 42}",COMPLETE
26,-0.4918261588033822,2025-07-20 20:09:35.577592,2025-07-20 20:09:42.311094,0 days 00:00:06.733502,0.8732172278342263,0.8796369811324729,0.22071626181164572,0.08775277515952896,6,2,120,4.243550925088848e-05,0.004168563216197723,0.7775681903980867,"[-0.38466464181968213, -0.4010916281335417, -0.453757800317792, -0.6402829653093247, -0.5793337584365702]",0.10085886087738316,"{'n_estimators': 120, 'max_depth': 6, 'learning_rate': 0.08775277515952896, 'subsample': 0.7775681903980867, 'colsample_bytree': 0.8796369811324729, 'colsample_bylevel': 0.8732172278342263, 'reg_alpha': 4.243550925088848e-05, 'reg_lambda': 0.004168563216197723, 'min_child_weight': 2, 'gamma': 0.22071626181164572, 'random_state': 42}",COMPLETE
27,-0.6308623092283687,2025-07-20 20:09:42.312055,2025-07-20 20:09:51.170271,0 days 00:00:08.858216,0.8998853899328407,0.8696981180188885,0.29265546294882805,0.02061365380990029,6,5,140,1.5119921638347304e-05,0.006136327320522951,0.7759324370608695,"[-0.5166884973967258, -0.5900954702547534, -0.5904909879447612, -0.7052364357256918, -0.7518001548199115]",0.0854223755684844,"{'n_estimators': 140, 'max_depth': 6, 'learning_rate': 0.02061365380990029, 'subsample': 0.7759324370608695, 'colsample_bytree': 0.8696981180188885, 'colsample_bylevel': 0.8998853899328407, 'reg_alpha': 1.5119921638347304e-05, 'reg_lambda': 0.006136327320522951, 'min_child_weight': 5, 'gamma': 0.29265546294882805, 'random_state': 42}",COMPLETE
28,-0.493498038298288,2025-07-20 20:09:51.171268,2025-07-20 20:09:52.359445,0 days 00:00:01.188177,0.868180139876246,0.8208611675338221,0.16978613192024827,0.08848900291795433,5,2,120,1.0537430709777932e-08,0.03809181187053712,0.7080570747005923,"[-0.4251935003706176, -0.41131809865823965, -0.3992559379726547, -0.5785818041743367, -0.6531408503155912]",0.10298126091574483,"{'n_estimators': 120, 'max_depth': 5, 'learning_rate': 0.08848900291795433, 'subsample': 0.7080570747005923, 'colsample_bytree': 0.8208611675338221, 'colsample_bylevel': 0.868180139876246, 'reg_alpha': 1.0537430709777932e-08, 'reg_lambda': 0.03809181187053712, 'min_child_weight': 2, 'gamma': 0.16978613192024827, 'random_state': 42}",COMPLETE
29,-0.7761511317973977,2025-07-20 20:09:52.360444,2025-07-20 20:09:53.323623,0 days 00:00:00.963179,0.977146364295561,0.7674950410324771,2.8686226449745407,0.059869034605291374,10,8,120,2.7268056004807084e-06,0.0024952499207123776,0.9039383917964863,"[-0.5542323675667339, -0.6710125248509424, -0.9844587688220044, -0.8555972729006006, -0.8154547248467068]",0.14936572431040343,"{'n_estimators': 120, 'max_depth': 10, 'learning_rate': 0.059869034605291374, 'subsample': 0.9039383917964863, 'colsample_bytree': 0.7674950410324771, 'colsample_bylevel': 0.977146364295561, 'reg_alpha': 2.7268056004807084e-06, 'reg_lambda': 0.0024952499207123776, 'min_child_weight': 8, 'gamma': 2.8686226449745407, 'random_state': 42}",COMPLETE
