number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
10,-0.26794563271044297,2025-07-20 20:58:52.753033,2025-07-20 20:58:59.009199,0 days 00:00:06.256166,0.7570274592606949,0.9568478358759311,0.01036771407033351,0.07955798569352589,5,3,70,0.0009327366933736902,3.9951522674461425e-06,0.8559192772506939,"[-0.2370390637614065, -0.2774195568540436, -0.34836214460675413, -0.1730645584166713, -0.30384283991333944]",0.05967045227339525,"{'n_estimators': 70, 'max_depth': 5, 'learning_rate': 0.07955798569352589, 'subsample': 0.8559192772506939, 'colsample_bytree': 0.9568478358759311, 'colsample_bylevel': 0.7570274592606949, 'reg_alpha': 0.0009327366933736902, 'reg_lambda': 3.9951522674461425e-06, 'min_child_weight': 3, 'gamma': 0.01036771407033351, 'random_state': 42}",COMPLETE
11,-0.26454438426087523,2025-07-20 20:58:59.010202,2025-07-20 20:59:04.974579,0 days 00:00:05.964377,0.757298334171193,0.9586229109175456,0.02419584192691601,0.07578854864284995,5,3,70,0.0010132439259431913,4.491067917060829e-06,0.8562950519589575,"[-0.2505302896136142, -0.26257393679122365, -0.33891028726208333, -0.16742955642665133, -0.30327785121080386]",0.057727179540369544,"{'n_estimators': 70, 'max_depth': 5, 'learning_rate': 0.07578854864284995, 'subsample': 0.8562950519589575, 'colsample_bytree': 0.9586229109175456, 'colsample_bylevel': 0.757298334171193, 'reg_alpha': 0.0010132439259431913, 'reg_lambda': 4.491067917060829e-06, 'min_child_weight': 3, 'gamma': 0.02419584192691601, 'random_state': 42}",COMPLETE
12,-0.28756707971735584,2025-07-20 20:59:04.976489,2025-07-20 20:59:11.262749,0 days 00:00:06.286260,0.7392973228175623,0.9952647403542068,0.054072977351487396,0.0611731627725646,5,3,80,0.0016782877393559201,1.2167282577786447e-05,0.8888336114830357,"[-0.2769627927856712, -0.27182000527387457, -0.32053842210877065, -0.2558070360606788, -0.31270714235778413]",0.024852580536389522,"{'n_estimators': 80, 'max_depth': 5, 'learning_rate': 0.0611731627725646, 'subsample': 0.8888336114830357, 'colsample_bytree': 0.9952647403542068, 'colsample_bylevel': 0.7392973228175623, 'reg_alpha': 0.0016782877393559201, 'reg_lambda': 1.2167282577786447e-05, 'min_child_weight': 3, 'gamma': 0.054072977351487396, 'random_state': 42}",COMPLETE
13,-0.46805688140707646,2025-07-20 20:59:11.264747,2025-07-20 20:59:15.450738,0 days 00:00:04.185991,0.74941857920517,0.9324452852429903,0.017398512983972422,0.07269377550630614,4,4,70,2.996709216305243,2.3011479242853113e-06,0.8825741602454161,"[-0.4053480882118603, -0.5591415082253313, -0.49359252246811863, -0.39922513591172554, -0.4829771522183465]",0.05973490540720377,"{'n_estimators': 70, 'max_depth': 4, 'learning_rate': 0.07269377550630614, 'subsample': 0.8825741602454161, 'colsample_bytree': 0.9324452852429903, 'colsample_bylevel': 0.74941857920517, 'reg_alpha': 2.996709216305243, 'reg_lambda': 2.3011479242853113e-06, 'min_child_weight': 4, 'gamma': 0.017398512983972422, 'random_state': 42}",COMPLETE
14,-0.44202864296011574,2025-07-20 20:59:15.451806,2025-07-20 20:59:19.944674,0 days 00:00:04.492868,0.6274930137103218,0.8269194168188378,0.5555382724773049,0.034404307034006744,6,3,70,0.009035078527799004,1.1278476859998465e-08,0.7691194367707845,"[-0.3364188189526563, -0.4747500253736092, -0.5760677621516052, -0.2423861628960129, -0.5805204454266951]",0.13358720632167936,"{'n_estimators': 70, 'max_depth': 6, 'learning_rate': 0.034404307034006744, 'subsample': 0.7691194367707845, 'colsample_bytree': 0.8269194168188378, 'colsample_bylevel': 0.6274930137103218, 'reg_alpha': 0.009035078527799004, 'reg_lambda': 1.1278476859998465e-08, 'min_child_weight': 3, 'gamma': 0.5555382724773049, 'random_state': 42}",COMPLETE
15,-0.3297862912386222,2025-07-20 20:59:19.945671,2025-07-20 20:59:23.719260,0 days 00:00:03.773589,0.8004176985798338,0.6018960478612356,0.0018892362004983632,0.07942383092448929,4,3,50,6.457023965569274e-05,4.857684585294983e-06,0.8569448224557981,"[-0.27646889872058833, -0.37439419387476164, -0.46526013877605926, -0.15194796288432932, -0.38086026193737255]",0.10716416770908103,"{'n_estimators': 50, 'max_depth': 4, 'learning_rate': 0.07942383092448929, 'subsample': 0.8569448224557981, 'colsample_bytree': 0.6018960478612356, 'colsample_bylevel': 0.8004176985798338, 'reg_alpha': 6.457023965569274e-05, 'reg_lambda': 4.857684585294983e-06, 'min_child_weight': 3, 'gamma': 0.0018892362004983632, 'random_state': 42}",COMPLETE
16,-0.31048678055107093,2025-07-20 20:59:23.721265,2025-07-20 20:59:32.164162,0 days 00:00:08.442897,0.7017569807321887,0.9482512004607759,0.0014036167244369738,0.04600488439220214,6,2,100,0.8942846877058512,0.016109046194566698,0.7948619995717208,"[-0.3076934807262192, -0.4088433997556615, -0.3873919412992123, -0.22081110568420897, -0.22769397529005264]",0.07809302924177271,"{'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.04600488439220214, 'subsample': 0.7948619995717208, 'colsample_bytree': 0.9482512004607759, 'colsample_bylevel': 0.7017569807321887, 'reg_alpha': 0.8942846877058512, 'reg_lambda': 0.016109046194566698, 'min_child_weight': 2, 'gamma': 0.0014036167244369738, 'random_state': 42}",COMPLETE
17,-0.6417036277768728,2025-07-20 20:59:32.166159,2025-07-20 20:59:34.849181,0 days 00:00:02.683022,0.6005228611371356,0.8745421080360691,0.4293142155114994,0.09059259906917297,4,10,80,0.0001121974965725437,4.6730418541838144e-07,0.9183471047574292,"[-0.4750448488369296, -0.6329399123852021, -0.9345488679072811, -0.4523120265645013, -0.71367248319045]",0.17587437603675066,"{'n_estimators': 80, 'max_depth': 4, 'learning_rate': 0.09059259906917297, 'subsample': 0.9183471047574292, 'colsample_bytree': 0.8745421080360691, 'colsample_bylevel': 0.6005228611371356, 'reg_alpha': 0.0001121974965725437, 'reg_lambda': 4.6730418541838144e-07, 'min_child_weight': 10, 'gamma': 0.4293142155114994, 'random_state': 42}",COMPLETE
18,-0.5722541053141912,2025-07-20 20:59:34.851230,2025-07-20 20:59:37.134285,0 days 00:00:02.283055,0.8408140216821032,0.9568370669211905,0.0036300468930260564,0.020373262780707373,1,4,70,0.0032602758837760024,3.3898508665351884e-05,0.6805454483691531,"[-0.5083349563174339, -0.6465484290024572, -0.7044819287348614, -0.3733090076786504, -0.6285962048375533]",0.11818890428398914,"{'n_estimators': 70, 'max_depth': 1, 'learning_rate': 0.020373262780707373, 'subsample': 0.6805454483691531, 'colsample_bytree': 0.9568370669211905, 'colsample_bylevel': 0.8408140216821032, 'reg_alpha': 0.0032602758837760024, 'reg_lambda': 3.3898508665351884e-05, 'min_child_weight': 4, 'gamma': 0.0036300468930260564, 'random_state': 42}",COMPLETE
19,-0.38025610864541254,2025-07-20 20:59:37.135287,2025-07-20 20:59:40.780841,0 days 00:00:03.645554,0.7644220517350713,0.786830953186129,0.66248266359638,0.29617315369159336,7,2,110,0.143718048912566,6.7891871542277356,0.7950630758407966,"[-0.351162645585384, -0.47227248038284275, -0.3849287671720747, -0.3489077097366806, -0.34400894035008056]",0.04823246898474944,"{'n_estimators': 110, 'max_depth': 7, 'learning_rate': 0.29617315369159336, 'subsample': 0.7950630758407966, 'colsample_bytree': 0.786830953186129, 'colsample_bylevel': 0.7644220517350713, 'reg_alpha': 0.143718048912566, 'reg_lambda': 6.7891871542277356, 'min_child_weight': 2, 'gamma': 0.66248266359638, 'random_state': 42}",COMPLETE
