number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
10,-0.42323347948357615,2025-07-20 20:29:02.767808,2025-07-20 20:29:03.759798,0 days 00:00:00.991990,0.9630659181130071,0.848068981182222,0.021346533494448247,0.2704729722717779,5,3,150,4.3444691085504505,3.678908815130513e-06,0.8866896138540137,"[-0.34113420271838435, -0.5706931466126776, -0.4017339227297522, -0.4991594869017983, -0.3034466384552683]",0.09905606644907404,"{'n_estimators': 150, 'max_depth': 5, 'learning_rate': 0.2704729722717779, 'subsample': 0.8866896138540137, 'colsample_bytree': 0.848068981182222, 'colsample_bylevel': 0.9630659181130071, 'reg_alpha': 4.3444691085504505, 'reg_lambda': 3.678908815130513e-06, 'min_child_weight': 3, 'gamma': 0.021346533494448247, 'random_state': 42}",COMPLETE
11,-0.31069574571367375,2025-07-20 20:29:03.760796,2025-07-20 20:29:10.329920,0 days 00:00:06.569124,0.744858923335037,0.939930449168694,4.805653261658784e-06,0.08240472437384992,8,1,80,0.000599958321451196,1.7912366914369137e-06,0.8368507714294098,"[-0.34899622377914175, -0.3077604655613609, -0.3717059638449751, -0.3060728475925286, -0.21894322779036252]",0.0522258268261039,"{'n_estimators': 80, 'max_depth': 8, 'learning_rate': 0.08240472437384992, 'subsample': 0.8368507714294098, 'colsample_bytree': 0.939930449168694, 'colsample_bylevel': 0.744858923335037, 'reg_alpha': 0.000599958321451196, 'reg_lambda': 1.7912366914369137e-06, 'min_child_weight': 1, 'gamma': 4.805653261658784e-06, 'random_state': 42}",COMPLETE
12,-0.25507308146266794,2025-07-20 20:29:10.330870,2025-07-20 20:29:19.082072,0 days 00:00:08.751202,0.9862778301767895,0.8804650381575039,1.1415897581582742e-08,0.29283225933783363,8,2,70,0.0004686094248233635,3.841105485827389e-06,0.8824879580256776,"[-0.2598961012462139, -0.3001239435076014, -0.26104334361664333, -0.23173234467476195, -0.2225696742681194]",0.027165224806977875,"{'n_estimators': 70, 'max_depth': 8, 'learning_rate': 0.29283225933783363, 'subsample': 0.8824879580256776, 'colsample_bytree': 0.8804650381575039, 'colsample_bylevel': 0.9862778301767895, 'reg_alpha': 0.0004686094248233635, 'reg_lambda': 3.841105485827389e-06, 'min_child_weight': 2, 'gamma': 1.1415897581582742e-08, 'random_state': 42}",COMPLETE
13,-0.2928332495671043,2025-07-20 20:29:19.084259,2025-07-20 20:29:30.370484,0 days 00:00:11.286225,0.9995366765695372,0.8047306271412387,1.044919617239491e-08,0.2582165735434375,7,3,120,0.021377540635575048,5.38290491006254e-06,0.9010465186147784,"[-0.26880088220424286, -0.42966911215748294, -0.2473036063531773, -0.3059480188832852, -0.21244462823733307]",0.07484501853379688,"{'n_estimators': 120, 'max_depth': 7, 'learning_rate': 0.2582165735434375, 'subsample': 0.9010465186147784, 'colsample_bytree': 0.8047306271412387, 'colsample_bylevel': 0.9995366765695372, 'reg_alpha': 0.021377540635575048, 'reg_lambda': 5.38290491006254e-06, 'min_child_weight': 3, 'gamma': 1.044919617239491e-08, 'random_state': 42}",COMPLETE
14,-0.30331589774013096,2025-07-20 20:29:30.371481,2025-07-20 20:29:38.645607,0 days 00:00:08.274126,0.9944352943282316,0.8274507788007739,4.4750172779400975e-06,0.06689802001564377,9,3,70,7.590806034573108e-05,1.0786094641337822e-08,0.9936333960689314,"[-0.25489650300847927, -0.37941139651492944, -0.33646884605718697, -0.3098779557708949, -0.23592478734916406]",0.05257129077244508,"{'n_estimators': 70, 'max_depth': 9, 'learning_rate': 0.06689802001564377, 'subsample': 0.9936333960689314, 'colsample_bytree': 0.8274507788007739, 'colsample_bylevel': 0.9944352943282316, 'reg_alpha': 7.590806034573108e-05, 'reg_lambda': 1.0786094641337822e-08, 'min_child_weight': 3, 'gamma': 4.4750172779400975e-06, 'random_state': 42}",COMPLETE
15,-0.4408209246209047,2025-07-20 20:29:38.647647,2025-07-20 20:29:46.195130,0 days 00:00:07.547483,0.6083654265933616,0.6018960478612356,0.0015579107174789602,0.29867164464923335,6,2,150,1.1509776526304605e-08,2.468984905139203e-07,0.9149411693755961,"[-0.3580191477032404, -0.565422311015703, -0.5751729666281501, -0.37375866869378827, -0.3317315290636416]",0.1066114002692284,"{'n_estimators': 150, 'max_depth': 6, 'learning_rate': 0.29867164464923335, 'subsample': 0.9149411693755961, 'colsample_bytree': 0.6018960478612356, 'colsample_bylevel': 0.6083654265933616, 'reg_alpha': 1.1509776526304605e-08, 'reg_lambda': 2.468984905139203e-07, 'min_child_weight': 2, 'gamma': 0.0015579107174789602, 'random_state': 42}",COMPLETE
16,-0.5956559517915889,2025-07-20 20:29:46.197131,2025-07-20 20:29:50.069635,0 days 00:00:03.872504,0.9529919904337075,0.7689471615972304,1.013120760415156e-06,0.033836536873135634,8,10,100,0.004057238974138745,2.191609366622619e-05,0.8679083694332411,"[-0.5043807335416972, -0.6698970768569594, -0.6793015985258496, -0.6234077734302651, -0.5012925766031735]",0.07812056645512068,"{'n_estimators': 100, 'max_depth': 8, 'learning_rate': 0.033836536873135634, 'subsample': 0.8679083694332411, 'colsample_bytree': 0.7689471615972304, 'colsample_bylevel': 0.9529919904337075, 'reg_alpha': 0.004057238974138745, 'reg_lambda': 2.191609366622619e-05, 'min_child_weight': 10, 'gamma': 1.013120760415156e-06, 'random_state': 42}",COMPLETE
17,-0.2955642881434895,2025-07-20 20:29:50.070696,2025-07-20 20:29:56.551603,0 days 00:00:06.480907,0.8679329266895621,0.8645363058627105,5.860455063933927e-05,0.19558986295656192,4,2,80,2.5478709743772352e-05,3.4209876534185466e-07,0.7737058036052978,"[-0.2627918416115207, -0.3536637098449853, -0.3273096766433603, -0.28976087119377203, -0.2442953414238091]",0.0402977177785155,"{'n_estimators': 80, 'max_depth': 4, 'learning_rate': 0.19558986295656192, 'subsample': 0.7737058036052978, 'colsample_bytree': 0.8645363058627105, 'colsample_bylevel': 0.8679329266895621, 'reg_alpha': 2.5478709743772352e-05, 'reg_lambda': 3.4209876534185466e-07, 'min_child_weight': 2, 'gamma': 5.860455063933927e-05, 'random_state': 42}",COMPLETE
18,-0.3242646236007582,2025-07-20 20:29:56.552599,2025-07-20 20:30:03.236328,0 days 00:00:06.683729,0.8388049554799257,0.9433652849644489,0.0026235397085486853,0.11754105023983602,9,4,130,1.0773038140499753,0.01049776052772474,0.9391174135347513,"[-0.2875695187998561, -0.4593787171344657, -0.2969592057653196, -0.3574865863856676, -0.21992908991848212]",0.08042081475712591,"{'n_estimators': 130, 'max_depth': 9, 'learning_rate': 0.11754105023983602, 'subsample': 0.9391174135347513, 'colsample_bytree': 0.9433652849644489, 'colsample_bylevel': 0.8388049554799257, 'reg_alpha': 1.0773038140499753, 'reg_lambda': 0.01049776052772474, 'min_child_weight': 4, 'gamma': 0.0026235397085486853, 'random_state': 42}",COMPLETE
19,-0.41264189087730524,2025-07-20 20:30:03.237324,2025-07-20 20:30:06.201168,0 days 00:00:02.963844,0.9485534957490616,0.9986340511284371,0.66248266359638,0.08596104196746751,6,2,50,3.885396727420375e-07,6.7891871542277356,0.9480923804617473,"[-0.370683832353042, -0.5525988900924064, -0.40141628178375083, -0.4512669335425282, -0.2872435166147989]",0.08796715386155507,"{'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.08596104196746751, 'subsample': 0.9480923804617473, 'colsample_bytree': 0.9986340511284371, 'colsample_bylevel': 0.9485534957490616, 'reg_alpha': 3.885396727420375e-07, 'reg_lambda': 6.7891871542277356, 'min_child_weight': 2, 'gamma': 0.66248266359638, 'random_state': 42}",COMPLETE
