feature,gain,permutation_mean,permutation_std
layer_thickness,0.8381674289703369,0.6420083957568749,0.012115855351923693
hatch_distance,0.697575569152832,0.5894719672508199,0.01612018467221792
laser_power,0.9794272184371948,0.7389891535043187,0.019683219011043102
laser_velocity,1.0281459093093872,0.7304857719068796,0.0070304625593137
