number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
10,0.7288040392455779,2025-12-26 00:47:25.119720,2025-12-26 00:47:25.210849,0 days 00:00:00.091129,0.9630659181130072,0.7859956251031079,1.290626345465208e-08,0.0431646733732235,4,10,110,4.3444691085504035,8.476957030644504e-06,0.7387403565626488,"[0.8843537414965985, 0.654143475572047, 0.819042894935752, 0.633435960591133, 0.6530441236323589]",0.10271085235228558,"{'n_estimators': 110, 'max_depth': 4, 'learning_rate': 0.0431646733732235, 'subsample': 0.7387403565626488, 'colsample_bytree': 0.7859956251031079, 'colsample_bylevel': 0.9630659181130072, 'reg_alpha': 4.3444691085504035, 'reg_lambda': 8.476957030644504e-06, 'min_child_weight': 10, 'gamma': 1.290626345465208e-08, 'random_state': 42}",COMPLETE
11,0.8778439008453622,2025-12-26 00:47:25.211376,2025-12-26 00:47:25.428435,0 days 00:00:00.217059,0.9849744075572939,0.8079182573731435,1.0843380026122964e-05,0.02406376977682104,7,3,150,1.2947883640812725e-08,2.2139861209819737e-06,0.8784752060656159,"[1.0, 0.8221592985020095, 0.8208616780045351, 0.8575396825396826, 0.8886588451805842]",0.06602891112334859,"{'n_estimators': 150, 'max_depth': 7, 'learning_rate': 0.02406376977682104, 'subsample': 0.8784752060656159, 'colsample_bytree': 0.8079182573731435, 'colsample_bylevel': 0.9849744075572939, 'reg_alpha': 1.2947883640812725e-08, 'reg_lambda': 2.2139861209819737e-06, 'min_child_weight': 3, 'gamma': 1.0843380026122964e-05, 'random_state': 42}",COMPLETE
12,0.8887682045735875,2025-12-26 00:47:25.429106,2025-12-26 00:47:25.517286,0 days 00:00:00.088180,0.9973849750958672,0.8158480427211191,0.008865465164105317,0.294656056875375,1,3,130,5.856535273839422e-07,1.1072638081282338e-06,0.7702143284127455,"[1.0, 0.8542568542568542, 0.8522902494331065, 0.8916149068322982, 0.8456790123456791]",0.057894678557362945,"{'n_estimators': 130, 'max_depth': 1, 'learning_rate': 0.294656056875375, 'subsample': 0.7702143284127455, 'colsample_bytree': 0.8158480427211191, 'colsample_bylevel': 0.9973849750958672, 'reg_alpha': 5.856535273839422e-07, 'reg_lambda': 1.1072638081282338e-06, 'min_child_weight': 3, 'gamma': 0.008865465164105317, 'random_state': 42}",COMPLETE
13,0.8756768620491675,2025-12-26 00:47:25.517816,2025-12-26 00:47:25.610978,0 days 00:00:00.093162,0.9252715620376821,0.8752918047800797,1.8522553828514472e-06,0.07269377550630604,8,8,120,0.0002788126607865257,0.01621030392453543,0.8882922086424846,"[0.9654934437543135, 0.9285714285714286, 0.8522902494331065, 0.8575396825396826, 0.7744895059473065]",0.0663017729504617,"{'n_estimators': 120, 'max_depth': 8, 'learning_rate': 0.07269377550630604, 'subsample': 0.8882922086424846, 'colsample_bytree': 0.8752918047800797, 'colsample_bylevel': 0.9252715620376821, 'reg_alpha': 0.0002788126607865257, 'reg_lambda': 0.01621030392453543, 'min_child_weight': 8, 'gamma': 1.8522553828514472e-06, 'random_state': 42}",COMPLETE
14,0.8754008384267344,2025-12-26 00:47:25.611610,2025-12-26 00:47:25.730808,0 days 00:00:00.119198,0.8255906861407021,0.7809305251510434,0.005805648341373554,0.06933026566982944,6,5,150,0.00021711034350530543,5.289671088186269,0.6820467093452917,"[1.0, 0.8574113856068742, 0.8522902494331065, 0.8575396825396826, 0.8097628745540084]",0.06482288792105759,"{'n_estimators': 150, 'max_depth': 6, 'learning_rate': 0.06933026566982944, 'subsample': 0.6820467093452917, 'colsample_bytree': 0.7809305251510434, 'colsample_bylevel': 0.8255906861407021, 'reg_alpha': 0.00021711034350530543, 'reg_lambda': 5.289671088186269, 'min_child_weight': 5, 'gamma': 0.005805648341373554, 'random_state': 42}",COMPLETE
15,0.8771346735647064,2025-12-26 00:47:25.731444,2025-12-26 00:47:25.856664,0 days 00:00:00.125220,0.934978710354108,0.6018960478612356,1.3802016192495049e-08,0.02645376020726182,5,3,80,2.872713722290719e-07,1.1180769246456922e-08,0.7977648406163367,"[0.9624489795918366, 0.8221592985020095, 0.8548665620094191, 0.8575396825396826, 0.8886588451805842]",0.04756776570980964,"{'n_estimators': 80, 'max_depth': 5, 'learning_rate': 0.02645376020726182, 'subsample': 0.7977648406163367, 'colsample_bytree': 0.6018960478612356, 'colsample_bylevel': 0.934978710354108, 'reg_alpha': 2.872713722290719e-07, 'reg_lambda': 1.1180769246456922e-08, 'min_child_weight': 3, 'gamma': 1.3802016192495049e-08, 'random_state': 42}",COMPLETE
16,0.884131385292876,2025-12-26 00:47:25.857200,2025-12-26 00:47:26.053781,0 days 00:00:00.196581,0.8780251752153407,0.948251200460776,1.4638056549057693e-05,0.020448962326487078,9,2,100,4.7023492071272475e-05,7.003717506818646e-05,0.6853133342524489,"[0.9624489795918366, 0.8571428571428571, 0.8548665620094191, 0.8575396825396826, 0.8886588451805842]",0.041100055130478624,"{'n_estimators': 100, 'max_depth': 9, 'learning_rate': 0.020448962326487078, 'subsample': 0.6853133342524489, 'colsample_bytree': 0.948251200460776, 'colsample_bylevel': 0.8780251752153407, 'reg_alpha': 4.7023492071272475e-05, 'reg_lambda': 7.003717506818646e-05, 'min_child_weight': 2, 'gamma': 1.4638056549057693e-05, 'random_state': 42}",COMPLETE
17,0.8691625171807853,2025-12-26 00:47:26.054419,2025-12-26 00:47:26.142122,0 days 00:00:00.087703,0.6059369435658144,0.8465999488269765,0.0007545396234662341,0.2983173769421971,4,6,130,1.1830314333936507e-08,3.4209876534185466e-07,0.867116979833637,"[0.9285714285714286, 0.8208616780045352, 0.8522902494331065, 0.8916149068322982, 0.8524743230625583]",0.03722813146181696,"{'n_estimators': 130, 'max_depth': 4, 'learning_rate': 0.2983173769421971, 'subsample': 0.867116979833637, 'colsample_bytree': 0.8465999488269765, 'colsample_bylevel': 0.6059369435658144, 'reg_alpha': 1.1830314333936507e-08, 'reg_lambda': 3.4209876534185466e-07, 'min_child_weight': 6, 'gamma': 0.0007545396234662341, 'random_state': 42}",COMPLETE
18,0.8982232075290169,2025-12-26 00:47:26.142656,2025-12-26 00:47:26.237584,0 days 00:00:00.094928,0.764088169035724,0.7418747376691611,0.3465233135935942,0.04302553031342478,6,4,80,8.306122760311893e-07,1.5299210354009815e-05,0.9282039889177287,"[1.0, 0.8559757236227823, 0.8548665620094191, 0.8916149068322982, 0.8886588451805842]",0.053213364407884496,"{'n_estimators': 80, 'max_depth': 6, 'learning_rate': 0.04302553031342478, 'subsample': 0.9282039889177287, 'colsample_bytree': 0.7418747376691611, 'colsample_bylevel': 0.764088169035724, 'reg_alpha': 8.306122760311893e-07, 'reg_lambda': 1.5299210354009815e-05, 'min_child_weight': 4, 'gamma': 0.3465233135935942, 'random_state': 42}",COMPLETE
19,0.8554705209471377,2025-12-26 00:47:26.238100,2025-12-26 00:47:26.303786,0 days 00:00:00.065686,0.7590602526122234,0.7616675016944651,0.6624826635963764,0.036551572627591726,1,4,80,0.006096581664264764,1.8299747450610214e-05,0.9153175069788861,"[0.8924489795918368, 0.7838385354141656, 0.8548665620094191, 0.8575396825396826, 0.8886588451805842]",0.03899912516109184,"{'n_estimators': 80, 'max_depth': 1, 'learning_rate': 0.036551572627591726, 'subsample': 0.9153175069788861, 'colsample_bytree': 0.7616675016944651, 'colsample_bylevel': 0.7590602526122234, 'reg_alpha': 0.006096581664264764, 'reg_lambda': 1.8299747450610214e-05, 'min_child_weight': 4, 'gamma': 0.6624826635963764, 'random_state': 42}",COMPLETE
