number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
20,-0.2953635546638066,2025-12-08 19:39:52.118382,2025-12-08 19:39:52.215091,0 days 00:00:00.096709,0.7883325514065297,0.9277570386868452,7.876336058327987e-08,0.052848540004792076,7,4,120,1.1530505081168096,1.5510227876297255e-08,0.6910329857738382,"[-0.31039251572058474, -0.3023361492729005, -0.28755061973224877, -0.2996572661910223, -0.2768812224022764]",0.011794585730564848,"{'n_estimators': 120, 'max_depth': 7, 'learning_rate': 0.052848540004792076, 'subsample': 0.6910329857738382, 'colsample_bytree': 0.9277570386868452, 'colsample_bylevel': 0.7883325514065297, 'reg_alpha': 1.1530505081168096, 'reg_lambda': 1.5510227876297255e-08, 'min_child_weight': 4, 'gamma': 7.876336058327987e-08, 'random_state': 42}",COMPLETE
21,-0.2886968642912381,2025-12-08 19:39:52.215520,2025-12-08 19:39:52.318493,0 days 00:00:00.102973,0.7745537390106113,0.9385513591917104,8.265807551739055e-08,0.052137457799021965,7,4,130,0.9526390289431133,1.8139903292772747e-08,0.6887518700295491,"[-0.30278445756871913, -0.2944275599830368, -0.279455524193919, -0.29318704444254473, -0.2736297352679707]",0.010619638591336546,"{'n_estimators': 130, 'max_depth': 7, 'learning_rate': 0.052137457799021965, 'subsample': 0.6887518700295491, 'colsample_bytree': 0.9385513591917104, 'colsample_bylevel': 0.7745537390106113, 'reg_alpha': 0.9526390289431133, 'reg_lambda': 1.8139903292772747e-08, 'min_child_weight': 4, 'gamma': 8.265807551739055e-08, 'random_state': 42}",COMPLETE
22,-0.32957814732349766,2025-12-08 19:39:52.318931,2025-12-08 19:39:52.442598,0 days 00:00:00.123667,0.8163301442035139,0.8950598473926256,9.150837662801771e-07,0.03193144174213447,9,2,100,0.43673911918882213,5.782407074939158e-06,0.6021164359932893,"[-0.3485544670883568, -0.33251573156570996, -0.3248141642991882, -0.33440011819802873, -0.30760625546620474]",0.013397321240886833,"{'n_estimators': 100, 'max_depth': 9, 'learning_rate': 0.03193144174213447, 'subsample': 0.6021164359932893, 'colsample_bytree': 0.8950598473926256, 'colsample_bylevel': 0.8163301442035139, 'reg_alpha': 0.43673911918882213, 'reg_lambda': 5.782407074939158e-06, 'min_child_weight': 2, 'gamma': 9.150837662801771e-07, 'random_state': 42}",COMPLETE
23,-0.3699134649484529,2025-12-08 19:39:52.442982,2025-12-08 19:39:52.563852,0 days 00:00:00.120870,0.7181348318996804,0.9581630304366049,5.772555185425358e-08,0.0179475874196528,7,3,130,0.00011967634412272737,2.528935868478769e-07,0.6510222608758295,"[-0.3940855819293013, -0.369309087406392, -0.3681877235439911, -0.3762303509667054, -0.3417545808958749]",0.0168550318599424,"{'n_estimators': 130, 'max_depth': 7, 'learning_rate': 0.0179475874196528, 'subsample': 0.6510222608758295, 'colsample_bytree': 0.9581630304366049, 'colsample_bylevel': 0.7181348318996804, 'reg_alpha': 0.00011967634412272737, 'reg_lambda': 2.528935868478769e-07, 'min_child_weight': 3, 'gamma': 5.772555185425358e-08, 'random_state': 42}",COMPLETE
24,-0.30851260764666916,2025-12-08 19:39:52.564360,2025-12-08 19:39:52.664886,0 days 00:00:00.100526,0.772891476183738,0.9504920522671173,0.0010414990164539367,0.04634598796674968,8,5,80,0.008305370642207606,1.0696438407743052e-08,0.8066474300775319,"[-0.3322966868100847, -0.31594897959572976, -0.30027404904178195, -0.3065504979019406, -0.2874928248838088]",0.015063446082160308,"{'n_estimators': 80, 'max_depth': 8, 'learning_rate': 0.04634598796674968, 'subsample': 0.8066474300775319, 'colsample_bytree': 0.9504920522671173, 'colsample_bylevel': 0.772891476183738, 'reg_alpha': 0.008305370642207606, 'reg_lambda': 1.0696438407743052e-08, 'min_child_weight': 5, 'gamma': 0.0010414990164539367, 'random_state': 42}",COMPLETE
25,-0.3533421680535199,2025-12-08 19:39:52.665340,2025-12-08 19:39:52.714502,0 days 00:00:00.049162,0.8747955925969948,0.8526986139712729,1.144423136583001e-06,0.06366750038510952,6,1,60,2.8979742114643807,7.606481542450305e-05,0.7120477856060409,"[-0.37144863359119096, -0.35561629378760673, -0.3544341191803626, -0.357620469806063, -0.32759132390237644]",0.014252143275781443,"{'n_estimators': 60, 'max_depth': 6, 'learning_rate': 0.06366750038510952, 'subsample': 0.7120477856060409, 'colsample_bytree': 0.8526986139712729, 'colsample_bylevel': 0.8747955925969948, 'reg_alpha': 2.8979742114643807, 'reg_lambda': 7.606481542450305e-05, 'min_child_weight': 1, 'gamma': 1.144423136583001e-06, 'random_state': 42}",COMPLETE
26,-0.28247714725612927,2025-12-08 19:39:52.714979,2025-12-08 19:39:52.840658,0 days 00:00:00.125679,0.825590740603139,0.8887706775661787,9.645416888584492e-08,0.09200203787365889,9,2,90,0.21281903525460402,1.815993316832585e-06,0.7784019029777202,"[-0.3040672152007169, -0.2840102630910185, -0.269280532605675, -0.2862446864102535, -0.2687830389729825]",0.012995038046855343,"{'n_estimators': 90, 'max_depth': 9, 'learning_rate': 0.09200203787365889, 'subsample': 0.7784019029777202, 'colsample_bytree': 0.8887706775661787, 'colsample_bylevel': 0.825590740603139, 'reg_alpha': 0.21281903525460402, 'reg_lambda': 1.815993316832585e-06, 'min_child_weight': 2, 'gamma': 9.645416888584492e-08, 'random_state': 42}",COMPLETE
27,-0.39715516911832155,2025-12-08 19:39:52.841068,2025-12-08 19:39:52.978574,0 days 00:00:00.137506,0.8343689629235116,0.8151436891512045,2.3747238411019735e-05,0.020540858985413142,10,4,90,0.20532269718619514,1.7890779181667517e-06,0.7706409917657627,"[-0.42598615400356743, -0.3925987711705035, -0.3967512511016098, -0.3992728200748306, -0.3711668492410965]",0.017504438391967653,"{'n_estimators': 90, 'max_depth': 10, 'learning_rate': 0.020540858985413142, 'subsample': 0.7706409917657627, 'colsample_bytree': 0.8151436891512045, 'colsample_bylevel': 0.8343689629235116, 'reg_alpha': 0.20532269718619514, 'reg_lambda': 1.7890779181667517e-06, 'min_child_weight': 4, 'gamma': 2.3747238411019735e-05, 'random_state': 42}",COMPLETE
28,-0.27417977578157604,2025-12-08 19:39:52.978994,2025-12-08 19:39:53.089502,0 days 00:00:00.110508,0.928105658304223,0.8754006721464518,3.0749307929209035e-08,0.09277104185997818,9,3,110,1.4877702367815187,6.369997077759762e-08,0.7220977716729333,"[-0.2893962691394781, -0.2761370122966787, -0.2672380677074381, -0.276784823007308, -0.26134270675697746]",0.009540821432814707,"{'n_estimators': 110, 'max_depth': 9, 'learning_rate': 0.09277104185997818, 'subsample': 0.7220977716729333, 'colsample_bytree': 0.8754006721464518, 'colsample_bylevel': 0.928105658304223, 'reg_alpha': 1.4877702367815187, 'reg_lambda': 6.369997077759762e-08, 'min_child_weight': 3, 'gamma': 3.0749307929209035e-08, 'random_state': 42}",COMPLETE
29,-0.29857154787074947,2025-12-08 19:39:53.089970,2025-12-08 19:39:53.304254,0 days 00:00:00.214284,0.9993986750197684,0.7595778054140886,2.028836436246842e-06,0.10408160670291441,10,2,110,0.024471520452648034,1.2145658241427385e-07,0.7275124883663816,"[-0.32263590582903684, -0.3012600455609268, -0.28637376498391065, -0.30035569339509754, -0.2822323295847758]",0.014179284048060278,"{'n_estimators': 110, 'max_depth': 10, 'learning_rate': 0.10408160670291441, 'subsample': 0.7275124883663816, 'colsample_bytree': 0.7595778054140886, 'colsample_bylevel': 0.9993986750197684, 'reg_alpha': 0.024471520452648034, 'reg_lambda': 1.2145658241427385e-07, 'min_child_weight': 2, 'gamma': 2.028836436246842e-06, 'random_state': 42}",COMPLETE
