number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
10,0.4835562701762088,2025-12-25 12:07:06.719869,2025-12-25 12:07:06.798462,0 days 00:00:00.078593,0.6154900799844732,0.6061470949312417,0.044223173270844955,0.0749883856323417,10,10,80,4.3444691085504035,6.099006535330836,0.8616677223762091,"[0.5690876350540216, 0.49453881617624307, 0.4626434578125399, 0.41868796901476635, 0.47282347282347287]",0.04938960589040762,"{'n_estimators': 80, 'max_depth': 10, 'learning_rate': 0.0749883856323417, 'subsample': 0.8616677223762091, 'colsample_bytree': 0.6061470949312417, 'colsample_bylevel': 0.6154900799844732, 'reg_alpha': 4.3444691085504035, 'reg_lambda': 6.099006535330836, 'min_child_weight': 10, 'gamma': 0.044223173270844955, 'random_state': 42}",COMPLETE
11,0.5358423462716058,2025-12-25 12:07:06.798972,2025-12-25 12:07:06.878084,0 days 00:00:00.079112,0.8167265665612355,0.6172823166331074,0.032972661587959216,0.05901159697741922,5,8,70,1.1551060826568393e-08,8.837690691160404,0.8972725066855591,"[0.7169867947178872, 0.42798353909465014, 0.46245524023301804, 0.47176527176527167, 0.6000208855472015]",0.10775644500641396,"{'n_estimators': 70, 'max_depth': 5, 'learning_rate': 0.05901159697741922, 'subsample': 0.8972725066855591, 'colsample_bytree': 0.6172823166331074, 'colsample_bylevel': 0.8167265665612355, 'reg_alpha': 1.1551060826568393e-08, 'reg_lambda': 8.837690691160404, 'min_child_weight': 8, 'gamma': 0.032972661587959216, 'random_state': 42}",COMPLETE
12,0.5346407230858556,2025-12-25 12:07:06.878647,2025-12-25 12:07:07.006010,0 days 00:00:00.127363,0.7490569607715728,0.7659335684631915,0.011789862047242498,0.02396515932233124,5,4,90,0.00016712902804534777,0.046603668960210703,0.7984165248678857,"[0.6752100840336135, 0.42105263157894735, 0.5537918871252204, 0.4928727046374106, 0.5302763080540859]",0.08341748298430568,"{'n_estimators': 90, 'max_depth': 5, 'learning_rate': 0.02396515932233124, 'subsample': 0.7984165248678857, 'colsample_bytree': 0.7659335684631915, 'colsample_bylevel': 0.7490569607715728, 'reg_alpha': 0.00016712902804534777, 'reg_lambda': 0.046603668960210703, 'min_child_weight': 4, 'gamma': 0.011789862047242498, 'random_state': 42}",COMPLETE
13,0.5694707121524165,2025-12-25 12:07:07.006539,2025-12-25 12:07:07.069733,0 days 00:00:00.063194,0.6145231186909567,0.6738164323274185,1.0925468634418425,0.09481103472712478,4,7,50,3.591537146875505e-05,8.49350540477157e-06,0.9963892337812725,"[0.7054242749731472, 0.44547265599897184, 0.5874619207952542, 0.478182384064737, 0.630812324929972]",0.09620699045818724,"{'n_estimators': 50, 'max_depth': 4, 'learning_rate': 0.09481103472712478, 'subsample': 0.9963892337812725, 'colsample_bytree': 0.6738164323274185, 'colsample_bylevel': 0.6145231186909567, 'reg_alpha': 3.591537146875505e-05, 'reg_lambda': 8.49350540477157e-06, 'min_child_weight': 7, 'gamma': 1.0925468634418425, 'random_state': 42}",COMPLETE
14,0.5543614816301435,2025-12-25 12:07:07.070285,2025-12-25 12:07:07.190916,0 days 00:00:00.120631,0.8636114419235896,0.6537186351182765,0.00243209451384443,0.04104975015072629,7,3,70,1.4384387460114187e-06,0.14184312049385928,0.8756623291939449,"[0.7469187675070028, 0.5065469509913955, 0.5228027333290491, 0.49382716049382713, 0.5017117958294429]",0.09674387394470545,"{'n_estimators': 70, 'max_depth': 7, 'learning_rate': 0.04104975015072629, 'subsample': 0.8756623291939449, 'colsample_bytree': 0.6537186351182765, 'colsample_bylevel': 0.8636114419235896, 'reg_alpha': 1.4384387460114187e-06, 'reg_lambda': 0.14184312049385928, 'min_child_weight': 3, 'gamma': 0.00243209451384443, 'random_state': 42}",COMPLETE
15,0.5743869916092137,2025-12-25 12:07:07.191445,2025-12-25 12:07:07.317767,0 days 00:00:00.126322,0.7100162547249536,0.7314314323385759,2.1706803525418602e-06,0.016297173105543968,6,6,110,1.0341060465645628e-08,0.01146690242205453,0.8019521499373409,"[0.7857142857142857, 0.4961787184009406, 0.46245524023301804, 0.4994708994708994, 0.6281158142269253]",0.11983629119702918,"{'n_estimators': 110, 'max_depth': 6, 'learning_rate': 0.016297173105543968, 'subsample': 0.8019521499373409, 'colsample_bytree': 0.7314314323385759, 'colsample_bylevel': 0.7100162547249536, 'reg_alpha': 1.0341060465645628e-08, 'reg_lambda': 0.01146690242205453, 'min_child_weight': 6, 'gamma': 2.1706803525418602e-06, 'random_state': 42}",COMPLETE
16,0.5217194567590164,2025-12-25 12:07:07.318364,2025-12-25 12:07:07.411618,0 days 00:00:00.093254,0.6640025073522007,0.8153875814196836,0.22109672151250484,0.09650592102088115,9,8,90,0.0004598328008844395,2.8430794882063336e-05,0.9270947064280708,"[0.7142857142857143, 0.43732060725524774, 0.4736251402918069, 0.4377425044091711, 0.5456233175531422]",0.10405913289921222,"{'n_estimators': 90, 'max_depth': 9, 'learning_rate': 0.09650592102088115, 'subsample': 0.9270947064280708, 'colsample_bytree': 0.8153875814196836, 'colsample_bylevel': 0.6640025073522007, 'reg_alpha': 0.0004598328008844395, 'reg_lambda': 2.8430794882063336e-05, 'min_child_weight': 8, 'gamma': 0.22109672151250484, 'random_state': 42}",COMPLETE
17,0.5560705827790204,2025-12-25 12:07:07.412154,2025-12-25 12:07:07.488179,0 days 00:00:00.076025,0.7730982444721965,0.6555763943624184,0.0020907544967202728,0.2863356122231629,4,5,70,2.8293395855614488e-05,1.1280399454669088,0.8456537853404352,"[0.7159863945578231, 0.4479717813051146, 0.5116328332702602, 0.5860082304526749, 0.5187536743092298]",0.09112842116962881,"{'n_estimators': 70, 'max_depth': 4, 'learning_rate': 0.2863356122231629, 'subsample': 0.8456537853404352, 'colsample_bytree': 0.6555763943624184, 'colsample_bylevel': 0.7730982444721965, 'reg_alpha': 2.8293395855614488e-05, 'reg_lambda': 1.1280399454669088, 'min_child_weight': 5, 'gamma': 0.0020907544967202728, 'random_state': 42}",COMPLETE
18,0.5331383731943957,2025-12-25 12:07:07.488787,2025-12-25 12:07:07.605852,0 days 00:00:00.117065,0.9825033553652777,0.7173388937712399,6.563418889884774e-05,0.04302553031342478,6,7,120,1.6595446060205461e-07,1.493656852319989e-06,0.757317687238168,"[0.7169867947178872, 0.4675191064079953, 0.4549302549302549, 0.43918927840496474, 0.587066431510876]",0.1057897045257441,"{'n_estimators': 120, 'max_depth': 6, 'learning_rate': 0.04302553031342478, 'subsample': 0.757317687238168, 'colsample_bytree': 0.7173388937712399, 'colsample_bylevel': 0.9825033553652777, 'reg_alpha': 1.6595446060205461e-07, 'reg_lambda': 1.493656852319989e-06, 'min_child_weight': 7, 'gamma': 6.563418889884774e-05, 'random_state': 42}",COMPLETE
19,0.5018400726976087,2025-12-25 12:07:07.606425,2025-12-25 12:07:07.667044,0 days 00:00:00.060619,0.8559370287924124,0.7562676079827351,5.691318929182572e-07,0.016501479505930235,1,10,60,0.0026135710506318887,0.0017933764639184342,0.9222086307134038,"[0.6633525204953775, 0.5297921637790919, 0.4159371492704826, 0.40523316839106305, 0.49488536155202817]",0.09341109613915656,"{'n_estimators': 60, 'max_depth': 1, 'learning_rate': 0.016501479505930235, 'subsample': 0.9222086307134038, 'colsample_bytree': 0.7562676079827351, 'colsample_bylevel': 0.8559370287924124, 'reg_alpha': 0.0026135710506318887, 'reg_lambda': 0.0017933764639184342, 'min_child_weight': 10, 'gamma': 5.691318929182572e-07, 'random_state': 42}",COMPLETE
