number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
10,0.9019895152876298,2025-12-26 01:46:57.164810,2025-12-26 01:46:57.277614,0 days 00:00:00.112804,0.7570274592606949,0.9568478358759311,0.010367714070333529,0.07955798569352589,5,3,70,0.0009327366933736893,3.995152267446128e-06,0.855919277250694,"[0.9306389222355609, 0.8067953993879918, 0.9166666666666666, 0.9631704533665318, 0.892676134781398]",0.05277873290190536,"{'n_estimators': 70, 'max_depth': 5, 'learning_rate': 0.07955798569352589, 'subsample': 0.855919277250694, 'colsample_bytree': 0.9568478358759311, 'colsample_bylevel': 0.7570274592606949, 'reg_alpha': 0.0009327366933736893, 'reg_lambda': 3.995152267446128e-06, 'min_child_weight': 3, 'gamma': 0.010367714070333529, 'random_state': 42}",COMPLETE
11,0.9085299482249374,2025-12-26 01:46:57.278293,2025-12-26 01:46:57.392505,0 days 00:00:00.114212,0.757298334171193,0.9586229109175456,0.024195841926916137,0.07578854864284995,5,3,70,0.0010132439259431904,4.491067917060822e-06,0.8562950519589575,"[0.965219421101774, 0.8067953993879918, 0.9166666666666666, 0.9243697478991597, 0.9295985060690943]",0.053524955548720485,"{'n_estimators': 70, 'max_depth': 5, 'learning_rate': 0.07578854864284995, 'subsample': 0.8562950519589575, 'colsample_bytree': 0.9586229109175456, 'colsample_bylevel': 0.757298334171193, 'reg_alpha': 0.0010132439259431904, 'reg_lambda': 4.491067917060822e-06, 'min_child_weight': 3, 'gamma': 0.024195841926916137, 'random_state': 42}",COMPLETE
12,0.8939774927822128,2025-12-26 01:46:57.393218,2025-12-26 01:46:57.513053,0 days 00:00:00.119835,0.8004246563230462,0.9087696049520285,0.05407297735148758,0.06117316277256463,7,3,70,0.0009963940270063618,1.2167282577786425e-05,0.8723726916742429,"[0.927730512494853, 0.8067953993879918, 0.8813932980599647, 0.9243697478991597, 0.9295985060690943]",0.04709754019862562,"{'n_estimators': 70, 'max_depth': 7, 'learning_rate': 0.06117316277256463, 'subsample': 0.8723726916742429, 'colsample_bytree': 0.9087696049520285, 'colsample_bylevel': 0.8004246563230462, 'reg_alpha': 0.0009963940270063618, 'reg_lambda': 1.2167282577786425e-05, 'min_child_weight': 3, 'gamma': 0.05407297735148758, 'random_state': 42}",COMPLETE
13,0.8764428289067746,2025-12-26 01:46:57.513804,2025-12-26 01:46:57.602398,0 days 00:00:00.088594,0.7308242183805128,0.9243363081331144,0.8251356297038657,0.09641279839909714,4,2,50,2.4044013813889586,1.4001135043691035e-05,0.8127998702589034,"[0.9279461784713885, 0.8067953993879918, 0.8805643738977073, 0.8796901476640039, 0.8872180451127819]",0.03910753623397456,"{'n_estimators': 50, 'max_depth': 4, 'learning_rate': 0.09641279839909714, 'subsample': 0.8127998702589034, 'colsample_bytree': 0.9243363081331144, 'colsample_bylevel': 0.7308242183805128, 'reg_alpha': 2.4044013813889586, 'reg_lambda': 1.4001135043691035e-05, 'min_child_weight': 2, 'gamma': 0.8251356297038657, 'random_state': 42}",COMPLETE
14,0.8932645565022543,2025-12-26 01:46:57.603748,2025-12-26 01:46:57.749275,0 days 00:00:00.145527,0.6274930137103218,0.8430607446811352,0.003675896194277309,0.04104975015072629,8,3,80,0.009035078527798964,3.5827524686189876e-05,0.7688492381058153,"[0.927730512494853, 0.8456111789445123, 0.8813932980599647, 0.9243697478991597, 0.8872180451127819]",0.030343917097069822,"{'n_estimators': 80, 'max_depth': 8, 'learning_rate': 0.04104975015072629, 'subsample': 0.7688492381058153, 'colsample_bytree': 0.8430607446811352, 'colsample_bylevel': 0.6274930137103218, 'reg_alpha': 0.009035078527798964, 'reg_lambda': 3.5827524686189876e-05, 'min_child_weight': 3, 'gamma': 0.003675896194277309, 'random_state': 42}",COMPLETE
15,0.8645163771497011,2025-12-26 01:46:57.750019,2025-12-26 01:46:57.883638,0 days 00:00:00.133619,0.8239370577061476,0.6018960478612356,0.0015579107174789545,0.2981848631609913,6,1,70,6.457023965569263e-05,0.01146690242205453,0.8997414958521034,"[0.965219421101774, 0.8138500731093323, 0.8800479934324776, 0.925369160009683, 0.7380952380952381]",0.08078957124816494,"{'n_estimators': 70, 'max_depth': 6, 'learning_rate': 0.2981848631609913, 'subsample': 0.8997414958521034, 'colsample_bytree': 0.6018960478612356, 'colsample_bylevel': 0.8239370577061476, 'reg_alpha': 6.457023965569263e-05, 'reg_lambda': 0.01146690242205453, 'min_child_weight': 1, 'gamma': 0.0015579107174789545, 'random_state': 42}",COMPLETE
16,0.8931253988582235,2025-12-26 01:46:57.884515,2025-12-26 01:46:57.994685,0 days 00:00:00.110170,0.7658608871929955,0.9930542204928557,0.21180848321588033,0.059539567973101774,9,4,50,0.00012370863040288036,1.0034022668364128e-06,0.7963989212424823,"[0.927730512494853, 0.8067953993879918, 0.8813932980599647, 0.8873327108621226, 0.9623750734861846]",0.052186392015109447,"{'n_estimators': 50, 'max_depth': 9, 'learning_rate': 0.059539567973101774, 'subsample': 0.7963989212424823, 'colsample_bytree': 0.9930542204928557, 'colsample_bylevel': 0.7658608871929955, 'reg_alpha': 0.00012370863040288036, 'reg_lambda': 1.0034022668364128e-06, 'min_child_weight': 4, 'gamma': 0.21180848321588033, 'random_state': 42}",COMPLETE
17,0.7724562911766214,2025-12-26 01:46:57.995418,2025-12-26 01:46:58.085569,0 days 00:00:00.090151,0.6991376562858179,0.8709402733902791,3.7759552313664146e-05,0.13891120951875785,6,10,90,0.44073329364865416,0.008024066324871092,0.6909346424327554,"[0.8937908496732027, 0.6961063627730295, 0.7809941520467836, 0.7777777777777778, 0.7136123136123137]",0.06944812976065977,"{'n_estimators': 90, 'max_depth': 6, 'learning_rate': 0.13891120951875785, 'subsample': 0.6909346424327554, 'colsample_bytree': 0.8709402733902791, 'colsample_bylevel': 0.6991376562858179, 'reg_alpha': 0.44073329364865416, 'reg_lambda': 0.008024066324871092, 'min_child_weight': 10, 'gamma': 3.7759552313664146e-05, 'random_state': 42}",COMPLETE
18,0.9080727626668708,2025-12-26 01:46:58.086198,2025-12-26 01:46:58.236600,0 days 00:00:00.150402,0.8471482119695424,0.9433652849644489,3.6244464006940615e-06,0.08543583036566857,4,2,110,0.0073702386006888046,9.893035577646987e-05,0.9070670997776945,"[0.965219421101774, 0.8067953993879918, 0.8800479934324776, 0.9631704533665318, 0.9251305460455788]",0.05938847711108435,"{'n_estimators': 110, 'max_depth': 4, 'learning_rate': 0.08543583036566857, 'subsample': 0.9070670997776945, 'colsample_bytree': 0.9433652849644489, 'colsample_bylevel': 0.8471482119695424, 'reg_alpha': 0.0073702386006888046, 'reg_lambda': 9.893035577646987e-05, 'min_child_weight': 2, 'gamma': 3.6244464006940615e-06, 'random_state': 42}",COMPLETE
19,0.8780557262974499,2025-12-26 01:46:58.237302,2025-12-26 01:46:58.364733,0 days 00:00:00.127431,0.7636004284281295,0.7979278415836035,1.0135663854176074e-08,0.020854843862727346,8,2,60,9.670025686870145e-05,6.789187154227723,0.8182812584505221,"[0.9279461784713885, 0.8116794042719967, 0.8813932980599647, 0.9243697478991597, 0.8448900027847396]",0.045057666477663585,"{'n_estimators': 60, 'max_depth': 8, 'learning_rate': 0.020854843862727346, 'subsample': 0.8182812584505221, 'colsample_bytree': 0.7979278415836035, 'colsample_bylevel': 0.7636004284281295, 'reg_alpha': 9.670025686870145e-05, 'reg_lambda': 6.789187154227723, 'min_child_weight': 2, 'gamma': 1.0135663854176074e-08, 'random_state': 42}",COMPLETE
