feature,gain,permutation_mean,permutation_std
SiO2,2.003936767578125,1.1811036609022545,0.1193425181197328
CeO2,0.19595380127429962,0.02453420108089701,0.008840935334981932
lignin,0.8427953720092773,0.16144941941917562,0.02291277077936962
vinyl,0.40050774812698364,0.030471952987341778,0.004960078993775519
