feature,gain,permutation_mean,permutation_std
SiO2,0.19942736625671387,0.5777154121914088,0.08464298478310998
CeO2,0.11326295137405396,0.19423474009993283,0.03926610460539547
Lignin,0.13802988827228546,0.21613326275648248,0.008891784553787158
2-VN,0.26698222756385803,0.3274960494779553,0.07806281610514534
