number,value,datetime_start,datetime_complete,duration,params_colsample_bylevel,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_scores,user_attrs_cv_std,user_attrs_params,state
10,-0.6533677300610574,2025-07-20 19:21:40.805700,2025-07-20 19:21:41.798544,0 days 00:00:00.992844,0.9630659181130071,0.848068981182222,0.021346533494448247,0.2704729722717779,5,3,150,4.3444691085504505,3.678908815130513e-06,0.8866896138540137,"[-0.4735992725058193, -0.8132788445538004, -0.4796407027322818, -0.6951234518093645, -0.8051963787040208]",0.15024301763613793,"{'n_estimators': 150, 'max_depth': 5, 'learning_rate': 0.2704729722717779, 'subsample': 0.8866896138540137, 'colsample_bytree': 0.848068981182222, 'colsample_bylevel': 0.9630659181130071, 'reg_alpha': 4.3444691085504505, 'reg_lambda': 3.678908815130513e-06, 'min_child_weight': 3, 'gamma': 0.021346533494448247, 'random_state': 42}",COMPLETE
11,-0.6033296158593243,2025-07-20 19:21:41.800542,2025-07-20 19:21:43.494651,0 days 00:00:01.694109,0.744858923335037,0.939930449168694,4.805653261658784e-06,0.08240472437384992,8,1,80,0.000599958321451196,1.7912366914369137e-06,0.8368507714294098,"[-0.4927719467519757, -0.8933068277247856, -0.43905384991537966, -0.5388029959300559, -0.6527124589744251]",0.16118229353735677,"{'n_estimators': 80, 'max_depth': 8, 'learning_rate': 0.08240472437384992, 'subsample': 0.8368507714294098, 'colsample_bytree': 0.939930449168694, 'colsample_bylevel': 0.744858923335037, 'reg_alpha': 0.000599958321451196, 'reg_lambda': 1.7912366914369137e-06, 'min_child_weight': 1, 'gamma': 4.805653261658784e-06, 'random_state': 42}",COMPLETE
12,-0.6162804350863239,2025-07-20 19:21:43.496651,2025-07-20 19:21:45.099654,0 days 00:00:01.603003,0.765145626391539,0.9743488013636172,8.889900177595412e-06,0.071123617175892,8,2,80,0.0005422711173511262,1.1072638081282338e-06,0.8888051664384367,"[-0.5445335178657866, -0.9663002850421379, -0.41039598617421175, -0.4516531236717503, -0.7085192626777331]",0.20281029302114525,"{'n_estimators': 80, 'max_depth': 8, 'learning_rate': 0.071123617175892, 'subsample': 0.8888051664384367, 'colsample_bytree': 0.9743488013636172, 'colsample_bylevel': 0.765145626391539, 'reg_alpha': 0.0005422711173511262, 'reg_lambda': 1.1072638081282338e-06, 'min_child_weight': 2, 'gamma': 8.889900177595412e-06, 'random_state': 42}",COMPLETE
13,-0.63461059356708,2025-07-20 19:21:45.100669,2025-07-20 19:21:52.180734,0 days 00:00:07.080065,0.7556225318806531,0.9987807161677253,0.0026779069566087656,0.06647472406221881,7,3,80,0.0008212055285005368,5.38290491006254e-06,0.8795014150890805,"[-0.5566065296247397, -0.947178101041906, -0.3751732039375162, -0.5069751465120438, -0.7871199867191951]",0.20525143712184507,"{'n_estimators': 80, 'max_depth': 7, 'learning_rate': 0.06647472406221881, 'subsample': 0.8795014150890805, 'colsample_bytree': 0.9987807161677253, 'colsample_bylevel': 0.7556225318806531, 'reg_alpha': 0.0008212055285005368, 'reg_lambda': 5.38290491006254e-06, 'min_child_weight': 3, 'gamma': 0.0026779069566087656, 'random_state': 42}",COMPLETE
14,-0.6690365303064782,2025-07-20 19:21:52.181737,2025-07-20 19:21:58.790384,0 days 00:00:06.608647,0.7110644631280112,0.9312660527727777,4.579496802536473e-06,0.06689802001564377,9,3,70,0.009035078527799004,1.1032575011045009e-08,0.786295000478927,"[-0.5260445670364727, -0.9945684549924931, -0.47366552131711254, -0.5410705571308178, -0.809833551055495]",0.20039294301232646,"{'n_estimators': 70, 'max_depth': 9, 'learning_rate': 0.06689802001564377, 'subsample': 0.786295000478927, 'colsample_bytree': 0.9312660527727777, 'colsample_bylevel': 0.7110644631280112, 'reg_alpha': 0.009035078527799004, 'reg_lambda': 1.1032575011045009e-08, 'min_child_weight': 3, 'gamma': 4.579496802536473e-06, 'random_state': 42}",COMPLETE
15,-0.6704696902412846,2025-07-20 19:21:58.792386,2025-07-20 19:22:14.257257,0 days 00:00:15.464871,0.6083654265933616,0.6018960478612356,2.967460968085702e-05,0.03577214902292767,6,2,100,7.318416029136289e-05,6.9667608774431975e-06,0.8835688402416578,"[-0.4926648230202964, -0.8954013518753307, -0.43808046676568785, -0.6792709579005283, -0.8469308516445796]",0.18299157259104937,"{'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.03577214902292767, 'subsample': 0.8835688402416578, 'colsample_bytree': 0.6018960478612356, 'colsample_bylevel': 0.6083654265933616, 'reg_alpha': 7.318416029136289e-05, 'reg_lambda': 6.9667608774431975e-06, 'min_child_weight': 2, 'gamma': 2.967460968085702e-05, 'random_state': 42}",COMPLETE
16,-0.724460678018794,2025-07-20 19:22:14.258274,2025-07-20 19:22:19.565383,0 days 00:00:05.307109,0.7965812511573757,0.9482512004607759,1.013120760415156e-06,0.08535994881542507,8,10,80,0.7004980728101748,6.357900448817233e-07,0.8069735988295957,"[-0.4946861560302263, -0.7696588399811488, -0.6926880983571734, -0.7453571902015331, -0.9199131055238883]",0.13746782696852494,"{'n_estimators': 80, 'max_depth': 8, 'learning_rate': 0.08535994881542507, 'subsample': 0.8069735988295957, 'colsample_bytree': 0.9482512004607759, 'colsample_bylevel': 0.7965812511573757, 'reg_alpha': 0.7004980728101748, 'reg_lambda': 6.357900448817233e-07, 'min_child_weight': 10, 'gamma': 1.013120760415156e-06, 'random_state': 42}",COMPLETE
17,-0.6161054320845359,2025-07-20 19:22:19.566318,2025-07-20 19:22:35.292618,0 days 00:00:15.726300,0.8303263373557345,0.9639077076971282,0.0012191867496982142,0.04263494650162085,4,2,120,0.002737959031998056,0.008024066324871133,0.9183471047574292,"[-0.5386706362110443, -0.9578053457257352, -0.42863722614459837, -0.43880278124860367, -0.7166111710926983]",0.1997182717728834,"{'n_estimators': 120, 'max_depth': 4, 'learning_rate': 0.04263494650162085, 'subsample': 0.9183471047574292, 'colsample_bytree': 0.9639077076971282, 'colsample_bylevel': 0.8303263373557345, 'reg_alpha': 0.002737959031998056, 'reg_lambda': 0.008024066324871133, 'min_child_weight': 2, 'gamma': 0.0012191867496982142, 'random_state': 42}",COMPLETE
18,-0.6621297902818594,2025-07-20 19:22:35.293615,2025-07-20 19:22:48.711497,0 days 00:00:13.417882,0.8388049554799257,0.7987959113854862,0.002941963559149438,0.04302553031342479,4,4,120,0.0073718302381900296,0.026251260919673232,0.9268632277087575,"[-0.5672940007468613, -0.9115987020901588, -0.41867210891112683, -0.5631975458362225, -0.849886593824927]",0.18737151001244454,"{'n_estimators': 120, 'max_depth': 4, 'learning_rate': 0.04302553031342479, 'subsample': 0.9268632277087575, 'colsample_bytree': 0.7987959113854862, 'colsample_bylevel': 0.8388049554799257, 'reg_alpha': 0.0073718302381900296, 'reg_lambda': 0.026251260919673232, 'min_child_weight': 4, 'gamma': 0.002941963559149438, 'random_state': 42}",COMPLETE
19,-0.6442326081824736,2025-07-20 19:22:48.712445,2025-07-20 19:23:01.052331,0 days 00:00:12.339886,0.8559370287924123,0.8703609553855715,0.66248266359638,0.02179474749865448,4,2,120,0.00012694174652920682,6.7891871542277356,0.7707607862369693,"[-0.46626452236014554, -0.8055098789735535, -0.43621677566398476, -0.7234692351319911, -0.7897026287826936]",0.16024578257614663,"{'n_estimators': 120, 'max_depth': 4, 'learning_rate': 0.02179474749865448, 'subsample': 0.7707607862369693, 'colsample_bytree': 0.8703609553855715, 'colsample_bylevel': 0.8559370287924123, 'reg_alpha': 0.00012694174652920682, 'reg_lambda': 6.7891871542277356, 'min_child_weight': 2, 'gamma': 0.66248266359638, 'random_state': 42}",COMPLETE
20,-0.6450931754879703,2025-07-20 19:23:01.054280,2025-07-20 19:23:15.522474,0 days 00:00:14.468194,0.6899937822707558,0.9374390346428616,0.0011788706777938176,0.02078951621752606,6,4,100,0.00409570081081324,0.006856199935104859,0.8385501378462301,"[-0.510058427232678, -0.8844412166050819, -0.40811007112738357, -0.6302739859917286, -0.7925821764829795]",0.17530286567377087,"{'n_estimators': 100, 'max_depth': 6, 'learning_rate': 0.02078951621752606, 'subsample': 0.8385501378462301, 'colsample_bytree': 0.9374390346428616, 'colsample_bylevel': 0.6899937822707558, 'reg_alpha': 0.00409570081081324, 'reg_lambda': 0.006856199935104859, 'min_child_weight': 4, 'gamma': 0.0011788706777938176, 'random_state': 42}",COMPLETE
21,-0.6066449187738774,2025-07-20 19:23:15.524475,2025-07-20 19:23:35.653869,0 days 00:00:20.129394,0.7759690010092553,0.9704239490887394,4.259956159831115e-05,0.05032178158499534,9,2,80,0.001454521347575931,4.036186854154463e-05,0.9155103899732088,"[-0.5771235460183338, -0.9334372072498837, -0.34947761128197574, -0.4399232792799815, -0.7332629500392119]",0.2086278822288302,"{'n_estimators': 80, 'max_depth': 9, 'learning_rate': 0.05032178158499534, 'subsample': 0.9155103899732088, 'colsample_bytree': 0.9704239490887394, 'colsample_bylevel': 0.7759690010092553, 'reg_alpha': 0.001454521347575931, 'reg_lambda': 4.036186854154463e-05, 'min_child_weight': 2, 'gamma': 4.259956159831115e-05, 'random_state': 42}",COMPLETE
22,-0.6302099033806844,2025-07-20 19:23:35.655869,2025-07-20 19:23:53.131988,0 days 00:00:17.476119,0.7627579758421335,0.9029259064573443,0.00037643080819103474,0.04638978551387695,9,2,70,4.729374772316767e-05,4.515908004041512e-05,0.9327152373663445,"[-0.5291112923880665, -0.953396156474399, -0.4059779928979985, -0.5399520891850337, -0.7226119859579245]",0.1905963540575182,"{'n_estimators': 70, 'max_depth': 9, 'learning_rate': 0.04638978551387695, 'subsample': 0.9327152373663445, 'colsample_bytree': 0.9029259064573443, 'colsample_bylevel': 0.7627579758421335, 'reg_alpha': 4.729374772316767e-05, 'reg_lambda': 4.515908004041512e-05, 'min_child_weight': 2, 'gamma': 0.00037643080819103474, 'random_state': 42}",COMPLETE
23,-0.6502050488334797,2025-07-20 19:23:53.133965,2025-07-20 19:23:57.379495,0 days 00:00:04.245530,0.8119758296904765,0.9678413241630413,0.0164491956457653,0.09516247310476096,1,1,90,0.24256370399174537,4.5846387555847184e-05,0.9967451810585484,"[-0.47893554217220213, -0.8556594056603513, -0.46675956184566675, -0.7417330271582865, -0.7079377073308919]",0.15291004808104786,"{'n_estimators': 90, 'max_depth': 1, 'learning_rate': 0.09516247310476096, 'subsample': 0.9967451810585484, 'colsample_bytree': 0.9678413241630413, 'colsample_bylevel': 0.8119758296904765, 'reg_alpha': 0.24256370399174537, 'reg_lambda': 4.5846387555847184e-05, 'min_child_weight': 1, 'gamma': 0.0164491956457653, 'random_state': 42}",COMPLETE
24,-0.6734958074525912,2025-07-20 19:23:57.380617,2025-07-20 19:24:14.840503,0 days 00:00:17.459886,0.7459722334341276,0.9236251987571378,4.831661172419545e-05,0.048843977866689876,9,3,110,0.0021354052587753735,0.003362313404575863,0.8497234457801093,"[-0.5810403937359898, -0.9867173555663971, -0.4415451749714277, -0.5657168020739597, -0.7924593109151814]",0.19298987890209668,"{'n_estimators': 110, 'max_depth': 9, 'learning_rate': 0.048843977866689876, 'subsample': 0.8497234457801093, 'colsample_bytree': 0.9236251987571378, 'colsample_bylevel': 0.7459722334341276, 'reg_alpha': 0.0021354052587753735, 'reg_lambda': 0.003362313404575863, 'min_child_weight': 3, 'gamma': 4.831661172419545e-05, 'random_state': 42}",COMPLETE
25,-0.6477942918079077,2025-07-20 19:24:14.841560,2025-07-20 19:24:27.031588,0 days 00:00:12.190028,0.6211393157759546,0.9533286803012844,0.0006205925019449335,0.06061153003451123,7,2,70,0.017777319580092817,0.05840730434334393,0.9075409640001756,"[-0.5465452903768152, -0.9119058536299179, -0.3898652147009462, -0.5974935205080631, -0.793161579823796]",0.1844968846428347,"{'n_estimators': 70, 'max_depth': 7, 'learning_rate': 0.06061153003451123, 'subsample': 0.9075409640001756, 'colsample_bytree': 0.9533286803012844, 'colsample_bylevel': 0.6211393157759546, 'reg_alpha': 0.017777319580092817, 'reg_lambda': 0.05840730434334393, 'min_child_weight': 2, 'gamma': 0.0006205925019449335, 'random_state': 42}",COMPLETE
26,-0.6623026496869544,2025-07-20 19:24:27.032588,2025-07-20 19:24:36.768363,0 days 00:00:09.735775,0.782644308971524,0.9988204886419094,0.22071626181164572,0.08990218435392994,4,5,130,2.141554417631582e-05,8.010708527590813e-05,0.8665782024288591,"[-0.5067652063499593, -0.8321282687953857, -0.47846291862061785, -0.6633013461961788, -0.8308555084726308]",0.15181617008965523,"{'n_estimators': 130, 'max_depth': 4, 'learning_rate': 0.08990218435392994, 'subsample': 0.8665782024288591, 'colsample_bytree': 0.9988204886419094, 'colsample_bylevel': 0.782644308971524, 'reg_alpha': 2.141554417631582e-05, 'reg_lambda': 8.010708527590813e-05, 'min_child_weight': 5, 'gamma': 0.22071626181164572, 'random_state': 42}",COMPLETE
27,-0.6594590606973424,2025-07-20 19:24:36.770364,2025-07-20 19:24:53.639407,0 days 00:00:16.869043,0.7134744751540656,0.8861695459648815,9.472038154790254e-07,0.0192383661715193,10,1,50,0.0017706375451573679,0.0017477855714904415,0.9449301881322452,"[-0.4880000852418604, -0.9347644333576544, -0.439900976802449, -0.6617970368368208, -0.7728327712479274]",0.1823491404201898,"{'n_estimators': 50, 'max_depth': 10, 'learning_rate': 0.0192383661715193, 'subsample': 0.9449301881322452, 'colsample_bytree': 0.8861695459648815, 'colsample_bylevel': 0.7134744751540656, 'reg_alpha': 0.0017706375451573679, 'reg_lambda': 0.0017477855714904415, 'min_child_weight': 1, 'gamma': 9.472038154790254e-07, 'random_state': 42}",COMPLETE
28,-0.6274870510751642,2025-07-20 19:24:53.640407,2025-07-20 19:25:09.411677,0 days 00:00:15.771270,0.8341524478260846,0.8317826804241102,3.189628802081468e-05,0.03760130235921425,6,3,90,0.08630693215448686,2.2261431603897772e-05,0.9127013734783371,"[-0.5374185776090472, -0.8909538828955385, -0.3735776202145083, -0.5371741923635348, -0.7983109822931926]",0.18938549489726642,"{'n_estimators': 90, 'max_depth': 6, 'learning_rate': 0.03760130235921425, 'subsample': 0.9127013734783371, 'colsample_bytree': 0.8317826804241102, 'colsample_bylevel': 0.8341524478260846, 'reg_alpha': 0.08630693215448686, 'reg_lambda': 2.2261431603897772e-05, 'min_child_weight': 3, 'gamma': 3.189628802081468e-05, 'random_state': 42}",COMPLETE
29,-0.6927709633387353,2025-07-20 19:25:09.413797,2025-07-20 19:25:17.069528,0 days 00:00:07.655731,0.9993986750197682,0.9673542852754533,0.0002048327941002993,0.1141361262363527,9,8,100,0.00019581436316056585,3.753120689018217,0.8525743235870528,"[-0.572031604512235, -0.7651764596126559, -0.5706405113766159, -0.6734229822888416, -0.8825832589033287]",0.1192807175323709,"{'n_estimators': 100, 'max_depth': 9, 'learning_rate': 0.1141361262363527, 'subsample': 0.8525743235870528, 'colsample_bytree': 0.9673542852754533, 'colsample_bylevel': 0.9993986750197682, 'reg_alpha': 0.00019581436316056585, 'reg_lambda': 3.753120689018217, 'min_child_weight': 8, 'gamma': 0.0002048327941002993, 'random_state': 42}",COMPLETE
30,-0.7884004903985768,2025-07-20 19:25:17.070792,2025-07-20 19:25:21.248777,0 days 00:00:04.177985,0.638175046605208,0.7486680610739416,0.007705670697410088,0.05465494314641865,10,4,80,9.528067844743708,0.24324976919388464,0.8162677862607134,"[-0.595327040012017, -0.982310657617205, -0.6018406995678807, -0.9095042113154881, -0.853019843480293]",0.16032768804067593,"{'n_estimators': 80, 'max_depth': 10, 'learning_rate': 0.05465494314641865, 'subsample': 0.8162677862607134, 'colsample_bytree': 0.7486680610739416, 'colsample_bylevel': 0.638175046605208, 'reg_alpha': 9.528067844743708, 'reg_lambda': 0.24324976919388464, 'min_child_weight': 4, 'gamma': 0.007705670697410088, 'random_state': 42}",COMPLETE
